signature_id	signature_label	dataset	condition_short	age_label	sex	collection	pathway	direction	a	b	c	d	odds_ratio	pval	padj	log2OR
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_COAGULATION	Up	3	197	131	12189	1.41686847	0.476028948	0.850051692	0.502705837
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_COMPLEMENT	Up	5	195	181	12139	1.71954751	0.226139846	0.763559039	0.782028977
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_DNA_REPAIR	Up	2	198	147	12173	0.83647051	1	1	-0.257613416
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_E2F_TARGETS	Up	2	198	197	12123	0.621614333	0.773740422	0.967175528	-0.685908326
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Up	4	196	175	12145	1.416255204	0.537317397	0.879088533	0.502081257
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Up	9	191	169	12151	3.387310336	0.002237398	0.027967469	1.760140169
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Up	11	189	163	12157	4.339644088	0.000109259	0.005462958	2.117576726
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Up	4	196	144	12176	1.7255213	0.302894292	0.763559039	0.787032282
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_G2M_CHECKPOINT	Up	0	200	197	12123	0	0.079711943	0.398559717	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_GLYCOLYSIS	Up	4	196	182	12138	1.361010413	0.545034891	0.879088533	0.444678105
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Up	1	199	30	12290	2.058452546	0.393353819	0.763559039	1.04156019
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_HEME_METABOLISM	Up	2	198	187	12133	0.655394379	0.772462724	0.967175528	-0.609564794
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_HYPOXIA	Up	3	197	183	12137	1.009986279	1	1	0.014335693
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Up	7	193	183	12137	2.40512367	0.032914975	0.264934317	1.266111078
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Up	2	198	82	12238	1.507417659	0.389281966	0.763559039	0.592079199
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Up	0	200	176	12144	0	0.120802941	0.503345587	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Up	0	200	99	12221	0	0.412321881	0.763559039	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Up	1	199	199	12121	0.306095476	0.383397714	0.763559039	-1.707946371
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Up	7	193	106	12214	4.178148396	0.002215404	0.027967469	2.062863734
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Up	3	197	180	12140	1.027078834	0.768930639	0.967175528	0.038546921
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MITOTIC_SPINDLE	Up	1	199	198	12122	0.307666753	0.382629103	0.763559039	-1.700559545
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MTORC1_SIGNALING	Up	7	193	188	12132	2.340269538	0.037090804	0.264934317	1.2266747
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MYC_TARGETS_V1	Up	0	200	195	12125	0	0.079307087	0.398559717	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MYC_TARGETS_V2	Up	1	199	56	12264	1.100493014	0.601468981	0.911316638	0.138149986
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MYOGENESIS	Up	3	197	170	12150	1.088368339	0.757322559	0.967175528	0.122166894
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_NOTCH_SIGNALING	Up	0	200	32	12288	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Up	1	199	184	12136	0.331457876	0.375850992	0.763559039	-1.593102561
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_P53_PATHWAY	Up	3	197	187	12133	0.988057076	1	1	-0.017333712
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Up	0	200	18	12302	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_PEROXISOME	Up	2	198	89	12231	1.388084936	0.658092849	0.940132641	0.473095848
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Up	1	199	98	12222	0.626723222	1	1	-0.674099646
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_PROTEIN_SECRETION	Up	0	200	92	12228	0	0.408054282	0.763559039	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Up	0	200	48	12272	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_SPERMATOGENESIS	Up	0	200	85	12235	0	0.648170567	0.940132641	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Up	1	199	51	12269	1.208865325	0.567901319	0.887345811	0.273653528
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Up	5	195	185	12135	1.681815588	0.233874119	0.763559039	0.750019522
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Up	4	196	106	12214	2.351278066	0.09949529	0.452251317	1.233445165
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_UV_RESPONSE_DN	Up	0	200	140	12180	0	0.177407373	0.682336049	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_UV_RESPONSE_UP	Up	1	199	141	12179	0.434069608	0.73064387	0.967175528	-1.204001682
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Up	0	200	39	12281	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Up	8	192	186	12134	2.717814531	0.012716352	0.127163522	1.442447007
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ADIPOGENESIS	Down	0	200	196	12124	0	0.079497235	0.397486174	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Down	22	178	163	12157	9.21305694	1.78E-13	8.90E-12	3.20367993
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Down	1	199	96	12224	0.639884004	1	1	-0.644117694
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ANGIOGENESIS	Down	2	198	33	12287	3.760320827	0.107271832	0.487599239	1.910855757
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_APICAL_JUNCTION	Down	1	199	175	12145	0.348762219	0.534463033	0.887345811	-1.519684331
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_APICAL_SURFACE	Down	0	200	38	12282	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_APOPTOSIS	Down	2	198	153	12167	0.80327364	1	1	-0.316036561
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Down	0	200	108	12212	0	0.422867493	0.828468197	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Down	1	199	74	12246	0.831601447	1	1	-0.266035827
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_COAGULATION	Down	4	196	130	12190	1.913533517	0.166840261	0.595858075	0.936239171
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_COMPLEMENT	Down	4	196	182	12138	1.361010413	0.545034891	0.887345811	0.444678105
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_DNA_REPAIR	Down	1	199	148	12172	0.413302317	0.735007807	1	-1.274730644
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_E2F_TARGETS	Down	10	190	189	12131	3.377553677	0.001352011	0.011266754	1.755978698
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Down	2	198	177	12143	0.692991154	1	1	-0.529091159
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Down	3	197	175	12145	1.056879304	0.763005749	1	0.079810629
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Down	3	197	171	12149	1.081908945	0.758437625	1	0.113579085
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Down	0	200	148	12172	0	0.179564449	0.598548163	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_G2M_CHECKPOINT	Down	11	189	186	12134	3.796148938	0.000323601	0.003828812	1.924536596
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_GLYCOLYSIS	Down	2	198	184	12136	0.666244343	0.772451864	1	-0.585876717
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Down	1	199	30	12290	2.058452546	0.393353819	0.828468197	1.04156019
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_HEME_METABOLISM	Down	0	200	189	12131	0	0.078688562	0.397486174	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_HYPOXIA	Down	2	198	184	12136	0.666244343	0.772451864	1	-0.585876717
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Down	5	195	185	12135	1.681815588	0.233874119	0.687865056	0.750019522
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Down	7	193	77	12243	5.764812166	0.000382881	0.003828812	2.527273601
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Down	15	185	161	12159	6.12114878	1.39E-07	3.48E-06	2.613802435
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Down	1	199	98	12222	0.626723222	1	1	-0.674099646
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Down	13	187	187	12133	4.50946278	1.93E-05	0.000321728	2.172955573
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Down	3	197	110	12210	1.690256519	0.430803463	0.828468197	0.757242211
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Down	5	195	178	12142	1.748958534	0.220637326	0.687865056	0.806496085
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MITOTIC_SPINDLE	Down	6	194	193	12127	1.943187306	0.139251321	0.535582003	0.958424971
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MTORC1_SIGNALING	Down	4	196	191	12129	1.295939282	0.556886269	0.887345811	0.373998126
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MYC_TARGETS_V1	Down	0	200	195	12125	0	0.079307087	0.397486174	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MYC_TARGETS_V2	Down	0	200	57	12263	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_MYOGENESIS	Down	2	198	171	12149	0.717659784	1	1	-0.478628016
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_NOTCH_SIGNALING	Down	0	200	32	12288	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Down	0	200	185	12135	0	0.126091774	0.52538239	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_P53_PATHWAY	Down	1	199	189	12131	0.322556446	0.377384782	0.828468197	-1.632376447
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_PANCREAS_BETA_CELLS	Down	1	199	17	12303	3.636373255	0.251781257	0.699392381	1.862500292
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_PEROXISOME	Down	1	199	90	12230	0.6828757	1	1	-0.550305099
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_PI3K_AKT_MTOR_SIGNALING	Down	0	200	99	12221	0	0.412321881	0.828468197	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_PROTEIN_SECRETION	Down	0	200	92	12228	0	0.408054282	0.828468197	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	Down	1	199	47	12273	1.312164464	0.539033496	0.887345811	0.391948556
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_SPERMATOGENESIS	Down	2	198	83	12237	1.489138797	0.394936159	0.828468197	0.574478229
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_TGF_BETA_SIGNALING	Down	1	199	51	12269	1.208865325	0.567901319	0.887345811	0.273653528
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Down	8	192	182	12138	2.778445364	0.011319488	0.080853485	1.474277871
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	Down	1	199	109	12211	0.562971524	1	1	-0.828866146
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_UV_RESPONSE_DN	Down	3	197	137	12183	1.354178539	0.491476386	0.887345811	0.437417961
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_UV_RESPONSE_UP	Down	1	199	141	12179	0.434069608	0.73064387	1	-1.204001682
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_WNT_BETA_CATENIN_SIGNALING	Down	0	200	39	12281	0	1	1	#NAME?
Liver_female_Old_nmrHAS2	nmrHas2_female_Old	nmrHas2	nmrHAS2	Old	female	Hallmark	HALLMARK_XENOBIOTIC_METABOLISM	Down	1	199	193	12127	0.315767367	0.379334785	0.828468197	-1.66306601
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_ADIPOGENESIS	Up	7	193	189	12131	2.327703535	0.037966003	0.237287521	1.218907323
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_ALLOGRAFT_REJECTION	Up	0	200	185	12135	0	0.126091774	0.48496836	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_ANDROGEN_RESPONSE	Up	2	198	95	12225	1.29980731	0.669195347	1	0.378297767
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_ANGIOGENESIS	Up	0	200	35	12285	0	1	1	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_APICAL_JUNCTION	Up	2	198	174	12146	0.705112821	1	1	-0.504073981
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_APICAL_SURFACE	Up	0	200	38	12282	0	1	1	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_APOPTOSIS	Up	3	197	152	12168	1.219052312	0.739633061	1	0.285760037
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_BILE_ACID_METABOLISM	Up	16	184	92	12228	11.54878086	1.38E-11	6.91E-10	3.529668657
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_CHOLESTEROL_HOMEOSTASIS	Up	1	199	74	12246	0.831601447	1	1	-0.266035827
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_COAGULATION	Up	2	198	132	12188	0.932664902	1	1	-0.100569267
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_COMPLEMENT	Up	1	199	185	12135	0.329639098	0.376075057	1	-1.601040725
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_DNA_REPAIR	Up	2	198	147	12173	0.83647051	1	1	-0.257613416
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_E2F_TARGETS	Up	0	200	199	12121	0	0.080214582	0.334227425	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	Up	2	198	177	12143	0.692991154	1	1	-0.529091159
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_EARLY	Up	4	196	174	12146	1.42451025	0.372915008	1	0.510466002
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_ESTROGEN_RESPONSE_LATE	Up	5	195	169	12151	1.843516125	0.205791411	0.734969324	0.882460036
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_FATTY_ACID_METABOLISM	Up	11	189	137	12183	5.173636009	2.49E-05	0.000415334	2.371178557
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_G2M_CHECKPOINT	Up	0	200	197	12123	0	0.079711943	0.334227425	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_GLYCOLYSIS	Up	3	197	183	12137	1.009986279	1	1	0.014335693
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_HEDGEHOG_SIGNALING	Up	0	200	31	12289	0	1	1	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_HEME_METABOLISM	Up	2	198	187	12133	0.655394379	0.772462724	1	-0.609564794
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_HYPOXIA	Up	3	197	183	12137	1.009986279	1	1	0.014335693
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_IL2_STAT5_SIGNALING	Up	2	198	188	12132	0.651854671	0.772505845	1	-0.617377739
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_IL6_JAK_STAT3_SIGNALING	Up	0	200	84	12236	0	0.646655544	1	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_INFLAMMATORY_RESPONSE	Up	2	198	174	12146	0.705112821	1	1	-0.504073981
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_INTERFERON_ALPHA_RESPONSE	Up	8	192	91	12229	5.597469642	0.000182116	0.001821161	2.484774799
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_INTERFERON_GAMMA_RESPONSE	Up	10	190	190	12130	3.359502917	0.00140379	0.01002707	1.748247783
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_KRAS_SIGNALING_DN	Up	8	192	105	12215	4.845826621	0.000450181	0.003751506	2.276742787
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_KRAS_SIGNALING_UP	Up	2	198	181	12139	0.677453952	1	1	-0.561805208
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_MITOTIC_SPINDLE	Up	0	200	199	12121	0	0.080214582	0.334227425	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_MTORC1_SIGNALING	Up	4	196	191	12129	1.295939282	0.556886269	1	0.373998126
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_MYC_TARGETS_V1	Up	0	200	195	12125	0	0.079307087	0.334227425	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_MYC_TARGETS_V2	Up	1	199	56	12264	1.100493014	0.601468981	1	0.138149986
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_MYOGENESIS	Up	2	198	171	12149	0.717659784	1	1	-0.478628016
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_NOTCH_SIGNALING	Up	0	200	32	12288	0	1	1	#NAME?
Liver_male_Old_nmrHAS2	nmrHas2_male_Old	nmrHas2	nmrHAS2	Old	male	Hallmark	HALLMARK_OXIDATIVE_PHOSPHORYLATION	Up	2	198	183	12137	0.669940045	1	1	-0.577896105
